!	mul	!!	!	factorial	!	factorial	concat
cyrillic	sh	ћирѝлица	ћирѝлица	cyrillic	а	gajica,but,without,ah,while,let alone,even if,so,also,too,and,cyrillic,whereas,oh	drop left
cyrillic	sh	азбука	азбука	cyrillic,alphabet	а	gajica,but,without,ah,while,let alone,even if,so,also,too,and,cyrillic,whereas,oh	drop left
cyrillic	uk	а́збучний	а́збучний	cyrillic	й	cyrillic,and	drop left
cyrillic	uk	а́збука	а́збука	cyrillic,alphabet	а	but,oh well,ah,and,oh	drop left
cyrillic	uk	кири́лиця	кири́лиця	cyrillic	я	i,ya	drop left
cyrillic	uk	кирили́чний	кирили́чний	cyrillic	й	cyrillic,and	drop left
d	ru	дэ	до	c,until,up to,do,fair-weather friend,before,to the end of the chapter,ere,till,by	э	e,cyrillic,erm,hey	drop left
d	ru	дэ	да	really,but,may,huh,deca-,and,yes,let	э	e,cyrillic,erm,hey	drop left
d'oh	de	nein	nee	nah,nope,no	in	on the fly,within,related,on,into,at,orbit,to,bankrupt,thrill,popular,in	drop left
d'oh	de	nein	ne?	right,no,not	in	on the fly,within,related,on,into,at,orbit,to,bankrupt,thrill,popular,in	drop left
d'oh	de	nein	na	so,hello,well,hey	ein	an,a,one	drop left
d-flat major	de	des-dur	des	the	dur	major,major key	glue -
da vicino	it	davvicino	da	house,since,from,to,as,by,’s,after	vicino	close,about,near,around,neighbour,nearby,beside,by,next,neighbourhood	glue v
dacha	ro	dacea	dar	gift,but,albeit	cea	the	drop left
dacian	de	daker	da	there,when,since,for,then,here,as,because,so	er	they,it,he,der	glue k
dacite	de	dazit	da	there,when,since,for,then,here,as,because,so	it	it	glue z
dad	fa	پدر	پا	foot,leg,with	در	within,on,court,to,gate,at,door,among,lid,in	drop left
dad	fa	پدر	پس	behind,back,then,boy,so,hind,poor	در	within,on,court,to,gate,at,door,among,lid,in	drop left
dad	pl	tato	tak	so,thus,yeah,yes	to	it,then,this,that	drop left
dad	sq	tatë	të	too,to	atë	him,father,that,it,her	drop left
dad	sq	tatë	ti	you	atë	him,father,that,it,her	drop left
dada	it	dada	dal	nosebleed,since	da	house,since,from,to,as,by,’s,after	drop left
daddy	fa	بو	با	with,on,soup,in	و	and	drop left
daddy	fa	بو	به	wow,in the name of,for,to,quince,as,at,elegant,good,in,safe,sound,excellent,oh	و	and	drop left
daddy	fa	بابا	بم	for,to,at,bam,bass,low,in	ابا	with	drop left
daddy	fa	بابا	بر	shuffle,on,chest,onto,upon	ابا	with	drop left
daddy	fa	بو	بم	for,to,at,bam,bass,low,in	و	and	drop left
daddy	fa	ببا	به	wow,in the name of,for,to,quince,as,at,elegant,good,in,safe,sound,excellent,oh	با	with,on,soup,in	drop left
daddy	fa	بابا	باش	be	با	with,on,soup,in	drop left
daddy	fa	ببا	بر	shuffle,on,chest,onto,upon	با	with,on,soup,in	drop left
daddy	fa	بابا	به	wow,in the name of,for,to,quince,as,at,elegant,good,in,safe,sound,excellent,oh	ابا	with	drop left
daddy	fa	ببا	بم	for,to,at,bam,bass,low,in	با	with,on,soup,in	drop left
daddy	fa	بابا	با	with,on,soup,in	ابا	with	drop left
daddy	fa	ببا	با	with,on,soup,in	با	with,on,soup,in	drop left
daddy	fa	بو	بر	shuffle,on,chest,onto,upon	و	and	drop left
daddy	lv	papa	par	about,on,for,as,than	pa	about,over,on,during,to,by,along,through,in	drop left
daddy	lv	papa	pat	even	pa	about,over,on,during,to,by,along,through,in	drop left
daejeon	ko	대전	대가	master	전	front,celebration,i,whole,won,previous,jun,ceremony,ex-,me,all,salted	drop left
daf	tg	даф	дар	door,to,at,in	ф	cyrillic	drop left
dagger	sq	kamë	kam	have	më	round,at,me,by,best,more	drop left
dagli	it	dalli	da	house,since,from,to,as,by,’s,after	li	them	glue l
daily	da	daglig	da	when,surely,then,as	lig	body,leech,similar,corpse,crock,equal,like	glue g
daily	ko	매일	매우	so,very,rainy season	일	affair,sunday,matter,one,sun,employment,job,concern,business,work,japanese,day,task	drop left
daily bread	fa	روزی	روش	manner,way,procedure,method	زی	to	drop left
daily bread	fa	روزی	روی	zinc,above,on,face,bronze,upon	زی	to	drop left
daimyō	ja	大名	大意	outline,synopsis,summary,purport,gist	名	famous,persons,reputation,great,name,noted,people	drop left
daimyō	ja	大名	大分	a great deal,oita,extremely,much,very,considerably,many	名	famous,persons,reputation,great,name,noted,people	drop left
dainty	ms	ayu	ah	ah	yu	shark,u	drop left
dakar	ga	dacár	dar	by	cár	where,what	drop left
dalian	cmn	大连	大概	about,approximately,probably,more or less,presumably	连	even	drop left
dalian	cmn	大連	大概	about,approximately,probably,more or less,presumably	連	battalion,even	drop left
dalian	zh	大連	大綱	about,roughly,outline,doggedly,gist,overall	連	continuous,succession,continuously,even,link,join,company,connect	drop left
dalian	zh	大連	大約	about,approximate	連	continuous,succession,continuously,even,link,join,company,connect	drop left
dalit	de	dalit	da	there,when,since,for,then,here,as,because,so	it	it	glue l
dam	de	deich	den	an,bankrupt,zone,that,the,whom	ich	me,i,i've,ego	drop left
dam	de	deich	der	he,semimajor axis,that one,him,what,whom,which,the one,definite article,that,of,lordship,who,the	ich	me,i,i've,ego	drop left
dam	es	presa	pro	for,in favor of,pro	esa	that one,that	drop left
dam	ja	メス	メモ	note,memo,memorandum	ス	gojūon	drop left
dam	pt	barragem	barra	barbell,slash,tray,cuff,stroke,ingot,bar,bolt,rod,bend sinister	em	on,of,during,into,at,skim,break bread,inside,by,in a pinch,ablaze,upon,in	glue g
damages	fa	دیه	دو	c,do,run,doogh,two	یه	an	drop left
damages	fa	دیه	در	within,on,court,to,gate,at,door,among,lid,in	یه	an	drop left
damma	tr	damma	da	also,too,even,as well	ma	and	glue m
damn	ja	くそ	くう	make light of,eat,make a living,sunyata,air,tease,sky	そ	ancestor,gojūon,prime	drop left
damn	sv	fan	f.	for,born,of,former	an	to	drop left
damnation	da	dom	da	when,surely,then,as	om	about,whether,an,if	drop left
damper	nl	domper	do	c,doh,do	per	by,via,per	glue m
dana	ko	보시	보다	look at,watch,relieve oneself,sight,try,examine,look,take,rather,see,look after,experience,than,read,more	시	city,hour,rightly,justly,cee,bestow,time,poem,xi,give,poetry,town,si,honorably,grant	drop left
dance	fr	danse	dans	from,into,in,through,out of	se	themselves,himself,themself,herself,itself,you,oneself,se,each other	drop left
dance	gd	danns	do	for,to,your,in	anns	in	drop left
dance	ja	まう	また	groin,as well,also,too,crotch,and,again	う	cormorant,gojūon	drop left
dance	ja	まう	まあ	oh	う	cormorant,gojūon	drop left
dance music	fr	dance	dans	from,into,in,through,out of	ce	this,that,primary school,it,works council	drop left
dancer	nl	danser	dan	but,then,except,than,dan	er	there,it,him,them,there be,her	glue s
dancing	nl	dansen	dan	but,then,except,than,dan	en	what about,so,and,plus,well	glue s
dane	br	dan	da	to,your	an	the	drop left
dane	nl	deen	do	c,doh,do	een	globe-trot,one,an,some,a,cast	drop left
danewort	la	actē	ac	besides,than,ad,and	ē	e,from,out of	glue t
danian	nl	danien	dan	but,then,except,than,dan	en	what about,so,and,plus,well	glue i
danish	nl	deens	do	c,doh,do	eens	one,sometime,agreement,even,once	drop left
daniël	nl	daas	dan	but,then,except,than,dan	as	cinder,a-flat,when,if,axis,as,as soon as,ashes,ash,axle,like	drop left
daniël	nl	daan	do	c,doh,do	aan	pander,on,belong,up to,complaisant,suffice,to,commercial at,affix,up,exposure	drop left
danne	sv	dan	do	do	an	to	drop left
danne	sv	dan	då	how about,when,what about,since,then,as	an	to	drop left
daphne	it	dafne	da	house,since,from,to,as,by,’s,after	ne	there,thereof	glue f
dare	ko	아서	아벨	abel	서	three,on,prosperity,from,at,west,셋,locative,in,book	drop left
dare	ko	아서	아직	yet,still	서	three,on,prosperity,from,at,west,셋,locative,in,book	drop left
dare	ko	아서	아니	no,my,why,not,oh	서	three,on,prosperity,from,at,west,셋,locative,in,book	drop left
dare	ko	아서	아뇨	no	서	three,on,prosperity,from,at,west,셋,locative,in,book	drop left
daria	it	daria	da	house,since,from,to,as,by,’s,after	aria	aria,appearance,look,song,wind,airs,air,countenance	drop left
daria	it	daria	di	backup,on,from,some,by,concrete,of,made,-ible,about,numeracy,whiplash,squire,concerning,’s,generosity,aback,nosebleed,consist,to,than,in	aria	aria,appearance,look,song,wind,airs,air,countenance	drop left
daring	ru	лихо́й	лихо́й	daring,hard,valiant,nimble,dashing,evil,bold,gallant,sinister,smart,intrepid,criminal,delinquent	й	cyrillic	drop left
darius	es	darío	dar	occur,look,surrender,stretch,render,hand,assume,find,bequeath,emit,grow,give,produce,gift,pretend,share,perform,encounter,hand over,hit,consider	río	river	drop left
darius	it	dario	da	house,since,from,to,as,by,’s,after	io	io,i	glue r
darken	la	obscūrātūrus	ob	due to,because of,towards,for,against,to,on account of,facing,direction,according to	cūrātūrus	arrange	glue s
darkness	ja	やみ	やや	slightly,somewhat	み	gojūon	drop left
dart	io	dardo	da	by	do	so,therefore	glue r
dart	it	dardo	da	house,since,from,to,as,by,’s,after	do	c,do	glue r
dash	fr	élancer	é-	away	lancer	play,sling,pitch,institute,launch,cast,start,throw	drop left
dash	it	slancio	su	focus,about,above,count on,on,upstairs,over,out of,come on,on top,onto,up,upon,in	lancio	blastoff,shot,throw,liftoff,drop	drop left
data	es	información	in-	un-,in-,not	formación	training,consist,alignment,education,background,formation	drop left
data	lld	dat	da	house,from,to	at	work,action,act	drop left
datable	it	databile	da	house,since,from,to,as,by,’s,after	abile	artful,fit,skillful,deft,able,skilful,dexterous,clever	glue t
datary	it	dataria	da	house,since,from,to,as,by,’s,after	aria	aria,appearance,look,song,wind,airs,air,countenance	glue t
date	de	datum	da	there,when,since,for,then,here,as,because,so	um	about,circa,around,changed,some,at,toward,by,up,in order to	glue t
date	eo	datiĝi	da	of	iĝi	be,become	glue t
date	pt	data	dó	do	ata	minute,act	drop left
date	sq	datë	dal	leave,exit,go	të	too,to	drop left
dating	it	datazione	da	house,since,from,to,as,by,’s,after	azione	offer,stock,action,process,security,share	glue t
dation	pt	dação	dó	do	ação	engagement,fight,act,stock,action,deed,lawsuit,share	drop left
dative	nl	gever	ge	you,thou,repaid	er	there,it,him,them,there be,her	glue v
daughter	ca	filla	fi	soft,smooth,sharp,finish,thin,fine,phi,keen,end,the end	la	one,her,la,it,the	glue l
daughter	nl	dochter	doch	yet,still,but	er	there,it,him,them,there be,her	glue t
david	eo	davido	da	of	ido	child,ido,offspring,young	glue v
davit	de	davit	da	there,when,since,for,then,here,as,because,so	it	it	glue v
dawdle	ru	тащиться	тащиться	dawdle,plod,trudge,drag	я	i,been there, done that,me,ya,ego	drop left
day	ja	一日	一つ	one	日	sunday,days,sun,-th,nippo-,japanese,day,the sun	drop left
day	ja	じつ	じん	camp,gin,god,person,benevolence,-ian,formation	つ	gojūon	drop left
day	ja	一日	一杯	a lot,fully,full,loads,filled	日	sunday,days,sun,-th,nippo-,japanese,day,the sun	drop left
day	ja	じつ	じゃ	goodbye,see you later,is,cheerio,be,wickedness,then,so,supposition,bye,maliciousness,well	つ	gojūon	drop left
day	vo	del	di	of	el	the	drop left
day off	nl	vrijaf	vrije	free	af	off,done,finished,from,down,down (incomparable and comparable), (comparative farther down, superlative farthest down)	drop left
day-to-day	ru	повседневный	повседневный	day-to-day,casual,common	й	cyrillic	drop left
daytime	fa	روز	روش	manner,way,procedure,method	ز	than,from,since	drop left
daytime	fa	روز	روی	zinc,above,on,face,bronze,upon	ز	than,from,since	drop left
daze	ro	ului	un	an,a	lui	his,him	drop left
de-ice	sv	avisa	av	off,on,consist,turned off,broken,from,by,of	visa	prove,tune,show,song,display,point	drop left
deacon	ja	執事	執る	perform,take,do	事	particular,occasion,fact,matter,trouble,act,occurrence,business,experience,detail,duty,work,thing,circumstances,something,affairs,incident,affair,case	drop left
dead	arc	מיתא	מן	from,who,indeed,since	יתא	essence,existence,being	drop left
dead	cmn	死的	死屍	kill	的	redhead,one,interracial,-ly,what's your job?,’s	drop left
dead	cmn	死的	死尸	kill	的	redhead,one,interracial,-ly,what's your job?,’s	drop left
dead	is	látinn	láta	lose,have,act,behave,let,let go,make,put	inn	inside,in	drop left
dead	ja	死者	死体	body,carcass,kill,corpse,corpus delicti,cadaver	者	person	drop left
dead	nl	overleden	om	about,over,around,at,able,persuaded,in order to,convinced	verleden	last,previous,yesteryear,past,gone by	drop left
dead	nl	doden	do	c,doh,do	en	what about,so,and,plus,well	glue d
deadly	es	letal	le	her,it,him	al	américa latina,to	glue t
deaf	sco	deif	deh	don't	if	if	drop left
deal	de	abhandeln	ab-	down,from,off	handeln	haggle,act,behaviour,negotiate,action,take action,trade,deal	drop left
deal	ru	сбыва́ть	с-	con-,off,with	быва́ть	happen,be,occur,stay,visit	drop left
dealings	zh	來往	來電	telegram,telephone,call,send	往	formerly,towards,to,past,go,depart	drop left
dean	fr	doyen	do	do	en	all right,collide,while,at,as,thereof,by,of,substitute,in	glue y
death	fi	kuolo	kun	when,whenever,as,as soon as,which,where,that,who,after	olo	condition,feeling,being,olla	drop left
death	fi	kalma	ka	also,too	ma	mon,i	glue l
death	gd	bàs	bi	be,live,have,get	às	it,from	drop left
death	hy	մահ	մի	one,don't,some,mono-,certain,a,ligature	ահ	anxiety,fright,pc,dread,terror,aah,fear,oh	drop left
death	is	dauðinn	dauði	death	inn	inside,in	drop left
death	ja	ぼつ	ぼく	strike,division,he,pasture,look,i,divining,predicting,see,you,manservant,settling,she,herd,eye,fixing,choosing,hit	つ	gojūon	drop left
death	ja	ぼつ	ぼう	hat,full moon,pleiades,monastery,appearance,hall,boy,constellations,subjects,lunar calendar,violence,unreasonableness,follow,illegality,bonze,chase,complexion,undisclosed,people,room	つ	gojūon	drop left
death	la	nex	ne	no,not	ex	for,from,ex,old,out of	drop left
death	la	nex	nī	unless,not	ex	for,from,ex,old,out of	drop left
death	sv	dödsfall	döds-	dying	fall	case,fall,instance,waterfall,bankruptcy,slope,drop	drop left
death sentence	en	execution	execute	perform,frame,do,put to death,horizontalize,sap,carry through,lethal chamber,inexecution,hang,put into effect,finger,outexecute,put to the sword,septembrize	ion	molecular entity,ligand,superion,macroion,arsenide,anion,charged particle	drop left
debauchery	fr	débauche	d’	of	ébauche	beginning,outline,sketch,stub,draft	drop left
debit	de	abbuchen	ab-	down,from,off	buchen	reserve,book,bespeak	drop left
debris	nl	ruine	ruim	large,cargo hold,over,generous,full,capacious,loose,hold,space,loosely,ample,easily,spacious,wide	ne	a,an	drop left
debt	th	ฤณ	ฤๅ	no,what,which,not,or,thai	ณ	on,from,at,of,in	drop left
debut	fi	ensiesitys	ensin	first,before	esitys	submission,show,proposal,floorshow,rendition,program,proposition,performance,presentation	drop left
decanted	de	abgegossen	ab-	down,from,off	gegossen	moulded,poured,cast	drop left
decaying	la	intermoriēns	inter	for,while,during,among,between	oriēns	daybreak,rising,sunrise,originating,appearing,east,dawn	glue m
deceased	cmn	死人	死尸	kill	人	man,redhead,human,person,homo sapiens,human being,guy,men	drop left
deceased	cmn	死人	死屍	kill	人	man,redhead,human,person,homo sapiens,human being,guy,men	drop left
deceased	cmn	死人	死神	grim reaper,angel of death,death	人	man,redhead,human,person,homo sapiens,human being,guy,men	drop left
deceased	cmn	死人	死亡	death,perish	人	man,redhead,human,person,homo sapiens,human being,guy,men	drop left
decent	it	perbene	però	however,nevertheless,yet,but	bene	ok,asset,bravo!,properly,happiness,correctly,all right,posh,love,thoroughly,good,many,well,right,goods,high,sake,darling,nicely,sweetheart,rightly,upper-class,property,fine,great,belongings,possessions,carefully,assets	drop left
decentralize	zh	分權	分類	categorize,classification,classify,sort,assortment	權	authority,right,power	drop left
deception	ja	さぎ	さま	lady,lord	ぎ	justice,ant	drop left
decibel	ro	decibel	deci	so,thus,ergo,therefore	el	he	glue b
decide	da	afgøre	af-	from,down,off	gøre	perform,do,laugh,execute,make,concrete	drop left
decide	hu	eldönt	el	away,off	önt	spill,cast,pour	glue d
decide	la	edico	ex	for,from,ex,old,out of	dico	state,affirm,say,go	drop left
decide	la	edico	eō	to that end,reason,there,so long,until,so much,set about,place,to,therefore,because,thither,purpose,go	dico	state,affirm,say,go	drop left
decide	la	edico	et	besides,likewise,to,though,even if,also,too,and,plus	dico	state,affirm,say,go	drop left
decimal point	el	κόμμα	κόμμα	decimal point,political party,party,comma,point	α	ah,one,oh	drop left
decision	de	beschluss	bei	near,care of,with,on,over,towards,for,while,during,to,at,incase,by,upon,in	schluss	over,final,conclusion,ending,end	drop left
decision	fo	avgerð	av-	from,down,off,sea	gerð	act,deed,action,work,making	drop left
decision	pl	zdecydowanie	zdecydować	decide	nie	right,no,don't,not,didn't	drop left
deck	ja	殴り倒す	殴り倒す	deck,knock	す	sandbar,do,gojūon,sandbank,hive,nest,den,vinegar,birds	drop left
declared	la	ēdīcendus	ē	e,from,out of	īcendus	hit	glue d
declared	la	ēdictus	ē	e,from,out of	ictus	impact,wound,blow	glue d
declassify	it	declassificare	deh	ah,oh	classificare	seed,subsume,classify,pigeonhole,sort	drop left
decline	he	היטה	היטב	well	ה	numeral,he	drop left
decline	sv	medlut	med	containing,rocker,game,with,on,as well,native speaker,to,at,also,including,too,runner,by,along,up,in	ut	outside,stem,out	glue l
decollare	it	decollo	del	by	collo	collar,cervix,package,neck,parcel,aback	drop left
decompose	it	scomporre	su	focus,about,above,count on,on,upstairs,over,out of,come on,on top,onto,up,upon,in	comporre	constitute,compound,adjust,compose,arrange,composition,form,typeset,settle,patch up,dial	drop left
decompose	it	decomporsi	del	by	comporsi	make up,compose,pull,consist	drop left
decompose	lb	zersetzen	ze	too,to	setzen	settle,sit down,plant,place,put,set,typeset,take a seat	glue r
decondition	it	decondizionare	del	by	condizionare	condition	drop left
decoy	ja	おとり	おとこ	man,male	り	gojūon	drop left
decrease	ro	scădea	să	to,if,may	cădea	fall	drop left
decrease	sv	avta	av-	off,un-,from,down,de-	ta	catch,enroll,stem,last,get,take,steal,accept,endure,choose,thrive,bring,persist,pick	drop left
decrepit	nl	afgedragen	af-	en-,de-,down,off	gedragen	worn,act,borne,demean,behave,solemn	drop left
deduct	de	absetzen	ab-	down,from,off	setzen	sit down,gamble,set,put,settle	drop left
deduct	de	abziehen	ab-	down,from,off	ziehen	haul,draw,move,warp,migrate,extract,stretch,grow,drag,puff,roam,pull,go,trail,head	drop left
deduct	sh	odbiti	od	from,of	iti	go	glue b
dee	ga	dé	d’	your,for,from,to,of	é	it,e,he,him	drop left
dee	ga	dé	dá	if	é	it,e,he,him	drop left
dee	ga	dé	do	for,to,your	é	it,e,he,him	drop left
dee	ga	dé	dé	dee,on	é	it,e,he,him	drop left
dee	ru	ди	до	c,until,up to,do,fair-weather friend,before,to the end of the chapter,ere,till,by	и	e,trudge,bob's your uncle,i,so,and,even,и,as well as,cyrillic,both,yi	drop left
dee	ru	ди	да	really,but,may,huh,deca-,and,yes,let	и	e,trudge,bob's your uncle,i,so,and,even,и,as well as,cyrillic,both,yi	drop left
deed	bg	постъпка	постъпка	deed,act	а	on the point of,while,huh,ha,now,whereas,ah,let’s,and,well,oh,right,but,rather,tag question,yet,eh,about to,why,just,almost	drop left
deed	cu	дѣиство	дѣиство	deed,action	о	about,because of,around,for,during,through,in	drop left
deed	mk	тапија	тапија	deed	а	a,and,whereas	drop left
deed	sh	та́пија	та́пија	deed	а	gajica,but,without,ah,while,let alone,even if,so,also,too,and,cyrillic,whereas,oh	drop left
deed	sh	чи̑н	чи̑н	deed,rank,action,act	н	cyrillic,serbo-croatian cyrillic alphabet	drop left
deer	syc	ܛܒܝܬܐ	ܛܒܐ	fame,beautiful,predicate,prosperity,benefit,honourable,precious,excellent,joyful,happy,virtue,pleasant,goodness,excellence,news,tidings,benevolence,good,message,favourable,useful,strong,cultivated,report,knowledge,beneficent,affair,kindness,story,kind,equivalent,gracious,thing,benevolent,valuable,saying	ܝܬܐ	material,existence,matter,essence,being,nature,self	drop left
deer	th	กวาง	ก็	also,too,as well	วาง	put	drop left
deer	vi	nai	nó	he,him,she,it,her	ai	whoever,who,nobody,one	drop left
defeated	it	massacrarsi	massacrare	mincemeat,butcher,massacre,slaughter,murder	si	themselves,himself,one,they,herself,itself,you,oneself,yeah,it,one another,each other,people,we,b	drop left
defeated	ro	învins	în	within,when,on,holocaust,into,in	ins	individual,person	glue v
defect	ja	かし	かつ	and,win	し	city,he,one,gojūon,teacher,poem,reverend,civil service,oneself,death,she,it,four,verse	drop left
defect	ja	かし	かた	way,pattern,person,shape,plenty,form	し	city,he,one,gojūon,teacher,poem,reverend,civil service,oneself,death,she,it,four,verse	drop left
defect	ja	かし	から	because,from,after	し	city,he,one,gojūon,teacher,poem,reverend,civil service,oneself,death,she,it,four,verse	drop left
defect	ja	かし	かれ	he,boyfriend	し	city,he,one,gojūon,teacher,poem,reverend,civil service,oneself,death,she,it,four,verse	drop left
defect	ja	かし	かう	affirm,exchange,approve,buy,consent,support,keep	し	city,he,one,gojūon,teacher,poem,reverend,civil service,oneself,death,she,it,four,verse	drop left
defect	ja	かし	かこ	past	し	city,he,one,gojūon,teacher,poem,reverend,civil service,oneself,death,she,it,four,verse	drop left
defect	ru	недоста́ток	нет	nay,there is,no,nah,out of	доста́ток	welfare,plenty,sufficiency,prosperity	drop left
defence	nl	verweer	vers	stanza,stave,rhyme,verdant,fresh,poem,new,line,verse	weer	man,knot,callus,foxing,resistance,back,defense,weir,weather,wether,again	drop left
defend	sv	försvara	för	up to,for,to,because,too,ago,toward,bow	vara	behoove,existence,goods,ware,consist,be born yesterday,be,face,last,product,care,pus,being	glue s
defending	la	prōtegēns	prō	about,instead,behalf,for,before,as,in front,according,like	egēns	needy,destitute,poor	glue t
defense	ko	방어	방금	now	어	uh-huh,ah,then,uh,yeah,붕어,yep,oh	drop left
defer	la	prōdīctūrus	prō	about,instead,behalf,for,before,as,in front,according,like	īctūrus	hit	glue d
deferment	it	dilazione	di	backup,on,from,some,by,concrete,of,made,-ible,about,numeracy,whiplash,squire,concerning,’s,generosity,aback,nosebleed,consist,to,than,in	azione	offer,stock,action,process,security,share	glue l
deficiency	de	ausfall	aus	off,over,consist,for,finished,ceased,out of bounds,from,out,concrete,up,of,end,out of	all	outer space,space,all,cosmos	glue f
defilade	it	defilare	del	by	filare	draw,run,pay out,file,spin,line,trail,row,leave	drop left
defile	nl	engte	en	what about,so,and,plus,well	te	-able,to,at,able,too,de,in	glue g
deflected	la	dētortus	dē	about,discere,withdraw,away,from,capere,sumere,dee,concerning,trahere,emere,down,depart,of,quaerere	ortus	risen,originated,appeared,sunrise,being	glue t
deformation	it	deformazione	del	by	formazione	camp,training,consist,education,background,formation,team	drop left
defraud	lb	bedréien	bei	near,with,during,to,at,bee,next to,by	dréien	twist,shoot,turn,roll,rotate	drop left
defy	ja	背く	背筋	back,backbone	く	gojūon,-ly	drop left
defy	ja	背く	背面	back,reverse	く	gojūon,-ly	drop left
defy	ja	背く	背中	back	く	gojūon,-ly	drop left
defy	ja	背く	背後	rear	く	gojūon,-ly	drop left
degenerate	it	degenere	deh	ah,oh	genere	gender,genre,kind,product,genus,sort	drop left
deign	de	herablassen	herab-	down	lassen	cause,refrain,flex,have,stop,desist,permit,patent,help,quit,let,make,allow,cease,leave	drop left
deist	de	deist	der	he,semimajor axis,that one,him,what,whom,which,the one,definite article,that,of,lordship,who,the	ist	it’s,is	drop left
dejected	ja	打ちのめす	打ちのめす	dejected,lose heart,beat,knock	す	sandbar,do,gojūon,sandbank,hive,nest,den,vinegar,birds	drop left
delete	it	scancellare	su	focus,about,above,count on,on,upstairs,over,out of,come on,on top,onto,up,upon,in	cancellare	delete,score off,strike,rub,cancel,erase,cross,whitewash,wipe out	drop left
deletion	fi	poistuma	poistua	pass,beat it,quit,exit,eject,go away,go off,leave	ma	mon,i	drop left
delhi	ru	де́ли	де́ло	cause,matter,act,job,concern,business,deed,action,work,art,science,affair	и	e,trudge,bob's your uncle,i,so,and,even,и,as well as,cyrillic,both,yi	drop left
deliberate	it	deliberare	del	by	liberare	vacate,liberate,clear,release,relinquish,rid,deliver,free	drop left
deliberate	sv	rådslå	råda	prevail,rule,advise,occur,be,reign,exist	slå	strike,blow,cut,take,defeat,beat,switch,dial,show up,rail,win,stroke,scythe,whack,punch,beam,mow,hit	drop left
deliberation	it	deliberazione	del	by	liberazione	release,freeing,deliverance,liberation,breakout	drop left
delightfully	la	bellē	bellē	delightfully,prettily,perfectly,well,neatly	ē	e,from,out of	drop left
delilah	it	dalila	dal	nosebleed,since	la	it,la,her,a,the	glue i
delilah	no	dalila	dal	dale,valley	la	let	glue i
delirium	fr	délire	do	do	élire	elect,choose,name,take up	drop left
deliver	bg	доставям	до	near,until,up to,against,beside,at,till,as far as,close to	оставям	leave	drop left
deliver	da	nedkomme	nede	down,down (incomparable and comparable), (comparative farther down, superlative farthest down),low	komme	get,arrive,sail,put,advent,come	drop left
deliver	da	aflevere	af-	from,down,off	levere	provide,supply,contribute,furnish,produce,deliver	drop left
deliver	pt	parir	para	towards,for,to,here,toward,of,aback	ir	-,will,(be) going to,go	drop left
deliver	ru	доставить	до	c,until,up to,do,fair-weather friend,before,to the end of the chapter,ere,till,by	оставить	desert,throw up,retain,give up,leave	drop left
deliver	ru	доставлять	да	really,but,may,huh,deca-,and,yes,let	оставлять	leave,retain,give up	drop left
deliver	ru	доставлять	до	c,until,up to,do,fair-weather friend,before,to the end of the chapter,ere,till,by	оставлять	leave,retain,give up	drop left
deliver	ru	доставить	да	really,but,may,huh,deca-,and,yes,let	оставить	desert,throw up,retain,give up,leave	drop left
deliver	sh	dòstaviti	dȍ	due to,approximately,up to,around,to,before,beside,only,except,because,as far as,by,next	òstaviti	leave	drop left
deliver	sh	dòstavljati	dȍ	due to,approximately,up to,around,to,before,beside,only,except,because,as far as,by,next	òstavljati	leave	drop left
deliver	sh	поро̀дити	по̏	over,on,with,across,for,during,after,by,through,according to,in	ро̀дити	bear,give birth,born,grow	drop left
deliver	sh	до̀ставити	да	without,if,to,as if,even if,lest,yes,that,in order to,like	о̀ставити	leave	drop left
deliver	sh	до̀стављати	да	without,if,to,as if,even if,lest,yes,that,in order to,like	о̀стављати	leave	drop left
deliver	sh	пора́ђати	по̏	over,on,with,across,for,during,after,by,through,according to,in	ра́ђати	bear,give birth,born,grow	drop left
deliver	sh	dòstaviti	dȏ	dale,do,valley	òstaviti	leave	drop left
deliver	sh	dòstaviti	da	without,if,to,as if,even if,yeah,lest,that,yes,in order to,like	òstaviti	leave	drop left
deliver	sh	dòstavljati	da	without,if,to,as if,even if,yeah,lest,that,yes,in order to,like	òstavljati	leave	drop left
deliver	sh	dòstavljati	dȏ	dale,do,valley	òstavljati	leave	drop left
deliver	sv	avge	av-	off,un-,from,down,de-	ge	yield,fruit,surrender,give up,phrase,give,deal,afford,hand,quit	drop left
delivery	mk	достава	до	near,until,up to,do,against,beside,to,next to,by	остава	pantry,leave,abandon	drop left
delos	it	delo	del	by	lo	it,the,him	drop left
delos	it	delo	deh	ah,oh	lo	it,the,him	drop left
delphi	he	דלפי	ד׳	wednesday,g-d,4,fourth,four,4th	לפי	by	drop left
deltafication	it	deltazione	del	by	azione	offer,stock,action,process,security,share	glue t
delude	sv	förleda	för-	fore-,before,pre-,en-,fore,for-	leda	direct,ennui,run,conduct,steer,boredom,lead,walk,head,guide	drop left
demand	it	domandare	do	c,do	andare	spoil,be,do,go	glue m
demand	nl	eis	en	what about,so,and,plus,well	is	it’s,is	drop left
dementia	da	demens	det	that,it,the,one	mens	while,as,whereas	drop left
dementia	da	demens	den	that,it,the,one	mens	while,as,whereas	drop left
dementia	nb	demens	den	it,the,that	mens	while	drop left
dementia	nb	demens	det	it,the,that	mens	while	drop left
dementia	sv	demens	det	there,it’s,that,it,the	mens	while	drop left
